user_id,movie_id,rating,review_date,device_type,is_verified_watch,sentiment_score
user_04145,movie_0275,5,2024-11-11,Smart TV,1,0.874
user_00558,movie_0926,3,2024-01-07,Tablet,1,0.467
user_03081,movie_0734,5,2025-10-27,Mobile,1,0.981
user_00901,movie_0522,3,2025-03-09,Laptop,1,0.576
user_01731,movie_0508,3,2025-02-26,Tablet,0,0.561
user_05452,movie_0198,3,2024-08-01,Mobile,0,0.427
user_00091,movie_0978,4,2025-04-20,Tablet,0,0.745
user_05480,movie_0067,5,2024-11-23,Tablet,1,0.881
user_05325,movie_0141,5,2024-05-11,Laptop,0,0.92
user_06393,movie_0406,4,2024-04-03,Tablet,0,0.929
user_00840,movie_0322,5,2024-06-08,Mobile,1,0.92
user_02216,movie_0687,5,2025-06-27,Laptop,0,0.616
user_05314,movie_0789,5,2024-11-21,Smart TV,1,0.859
user_03694,movie_0397,5,2024-06-05,Tablet,1,0.731
user_00867,movie_0927,2,2025-05-10,Smart TV,1,0.042
user_00787,movie_0272,3,2024-11-26,Smart TV,1,0.457
user_09710,movie_0551,4,2024-09-11,Smart TV,1,0.62
user_01549,movie_0304,5,2024-12-16,Tablet,1,0.982
user_00206,movie_0766,3,2025-11-29,Smart TV,1,0.445
user_03790,movie_0265,5,2024-05-03,Tablet,1,0.813
user_03249,movie_0746,5,2025-05-04,Smart TV,0,0.83
user_09434,movie_0101,1,2024-12-08,Tablet,1,0.103
user_07632,movie_0414,3,2025-03-05,Mobile,0,0.573
user_03435,movie_0544,3,2025-07-04,Smart TV,1,0.507
user_08770,movie_0792,4,2025-09-09,Tablet,1,0.823
user_03415,movie_0423,4,2024-08-28,Mobile,1,0.726
user_01914,movie_0898,4,2024-01-22,Mobile,0,0.632
user_08111,movie_0337,5,2025-11-15,Smart TV,0,0.847
user_04073,movie_0997,3,2025-12-18,Mobile,1,0.458
user_05674,movie_0893,4,2024-12-27,Tablet,0,0.851
user_04396,movie_0555,4,2025-12-25,Tablet,1,0.923
user_08749,movie_0005,4,2024-06-26,Mobile,1,0.94
user_08916,movie_0233,2,2024-10-08,Smart TV,1,0.087
user_08402,movie_0275,4,2024-01-24,Laptop,0,0.682
user_07033,movie_0247,1,2024-11-22,Tablet,1,0.02
user_01928,movie_0615,4,2024-11-04,Smart TV,1,0.908
user_02020,movie_0027,3,2024-11-20,Tablet,0,0.463
user_02995,movie_0678,5,2025-11-23,Mobile,0,0.612
user_01899,movie_0506,4,2025-08-10,Tablet,1,0.79
user_03638,movie_0166,1,2025-07-07,Smart TV,1,0.031
user_00450,movie_0217,5,2024-09-18,Laptop,1,0.924
user_04120,movie_0057,3,2024-02-15,Mobile,1,0.511
user_04994,movie_0281,3,2024-07-22,Laptop,1,0.59
user_01178,movie_0459,5,2024-06-24,Tablet,1,0.798
user_05134,movie_0215,5,2024-11-06,Smart TV,1,0.775
user_02263,movie_0486,5,2024-10-24,Tablet,1,
user_09364,movie_0997,5,2025-07-05,Tablet,1,0.939
user_02541,movie_0929,2,2025-01-13,Tablet,1,0.197
user_06201,movie_0214,3,2025-09-11,Mobile,1,0.454
user_09704,movie_0684,5,2024-12-04,Mobile,1,0.917
user_00343,movie_0305,2,2024-06-05,Smart TV,0,0.192
user_03644,movie_0370,1,2024-11-19,Laptop,1,0.236
user_07563,movie_0262,3,2025-12-09,Laptop,1,0.547
user_01449,movie_0520,3,2024-12-07,Tablet,1,0.447
user_08528,movie_0700,4,2024-10-28,Mobile,1,0.712
user_03317,movie_0954,3,2025-04-09,Tablet,0,0.432
user_07453,movie_0075,2,2025-05-31,Mobile,1,0.247
user_08587,movie_0188,5,2024-05-18,Smart TV,1,0.723
user_00858,movie_0257,2,2024-11-05,Smart TV,1,0.196
user_00653,movie_0489,2,2024-05-17,Tablet,1,0.129
user_04957,movie_0802,4,2025-10-27,Tablet,1,0.966
user_02792,movie_0994,2,2025-04-02,Smart TV,1,0.137
user_08625,movie_0629,1,2025-12-18,Smart TV,1,0.357
user_09282,movie_0506,4,2024-03-14,Mobile,1,0.738
user_02000,movie_0290,5,2025-08-09,Laptop,1,0.808
user_09606,movie_0150,5,2024-09-12,Laptop,1,0.734
user_06642,movie_0881,4,2025-05-03,Mobile,1,0.978
user_02212,movie_0397,3,2024-01-12,Tablet,1,0.415
user_01366,movie_0862,4,2025-05-15,Mobile,0,0.781
user_00969,movie_0032,4,2025-05-18,Tablet,1,0.977
user_03738,movie_0345,3,2025-01-20,Mobile,0,0.484
user_07456,movie_0806,5,2025-02-03,Smart TV,1,0.846
user_04619,movie_0366,5,2024-02-17,Smart TV,0,
user_02814,movie_0496,5,2025-03-19,Mobile,0,0.814
user_01447,movie_0323,4,2024-05-03,Tablet,1,0.848
user_08516,movie_0364,5,2024-02-26,Smart TV,1,0.612
user_09444,movie_0335,5,2025-06-04,Tablet,1,0.774
user_07451,movie_0655,5,2024-07-01,Laptop,1,0.676
user_05434,movie_0350,3,2024-03-09,Laptop,1,0.448
user_09936,movie_0327,2,2024-11-24,Tablet,1,0.159
user_02612,movie_0566,5,2024-09-06,Mobile,1,0.856
user_02024,movie_0681,3,2024-12-28,Smart TV,0,0.459
user_03721,movie_0058,5,2024-12-01,Mobile,1,
user_01049,movie_0507,3,2025-06-29,Mobile,1,0.457
user_06883,movie_0292,3,2024-09-22,Tablet,0,0.452
user_08236,movie_0136,4,2024-10-02,Smart TV,1,0.916
user_07616,movie_0635,2,2024-09-05,Mobile,1,0.193
user_03878,movie_0037,5,2024-04-22,Tablet,1,
user_01184,movie_0729,5,2024-06-12,Mobile,1,0.979
user_03863,movie_0272,1,2025-02-27,Smart TV,0,0.147
user_08132,movie_0769,1,2025-02-11,Smart TV,1,0.392
user_03869,movie_0442,4,2024-06-21,Laptop,1,0.679
user_01260,movie_0931,5,2024-02-26,Smart TV,1,0.783
user_09694,movie_0333,2,2025-08-23,Mobile,1,
user_01383,movie_0872,4,2025-01-13,Laptop,1,0.724
user_02261,movie_0912,5,2025-03-22,Smart TV,0,0.707
user_04206,movie_0400,5,2025-04-29,Laptop,1,0.931
user_01005,movie_0339,4,2025-07-21,Smart TV,1,0.805
user_01091,movie_0928,5,2024-10-10,Mobile,1,0.61
user_04338,movie_0524,2,2025-06-10,Laptop,1,0.163
user_09357,movie_0894,3,2024-06-22,Laptop,1,0.494
user_09550,movie_0006,4,2025-06-15,Smart TV,1,0.653
user_04997,movie_0421,3,2025-10-26,Mobile,1,0.571
user_01630,movie_0749,4,2025-09-26,Tablet,0,0.729
user_00432,movie_0282,4,2025-05-23,Tablet,0,
user_09142,movie_0583,3,2024-10-13,Tablet,1,0.578
user_00919,movie_0161,2,2025-01-29,Smart TV,1,0.139
user_01811,movie_0303,3,2024-12-11,Tablet,1,
user_00114,movie_0955,2,2024-01-18,Tablet,1,0.392
user_05336,movie_0902,5,2025-06-12,Tablet,1,0.78
user_07520,movie_0554,5,2024-01-12,Tablet,1,0.799
user_09821,movie_0598,4,2025-06-23,Mobile,1,0.693
user_02296,movie_0412,4,2024-11-12,Smart TV,1,0.95
user_09857,movie_0729,2,2025-09-04,Mobile,1,0.024
user_05283,movie_0361,3,2025-09-28,Laptop,1,0.474
user_06820,movie_0593,4,2024-02-10,Smart TV,1,
user_06054,movie_0919,4,2025-08-27,Smart TV,1,0.66
user_02060,movie_0384,3,2024-01-04,Mobile,1,0.579
user_04864,movie_0470,4,2025-04-22,Tablet,1,0.702
user_03539,movie_0871,4,2024-06-10,Mobile,1,0.705
user_01547,movie_0870,3,2024-06-10,Tablet,0,0.484
user_03861,movie_0452,5,2025-02-20,Tablet,1,0.858
user_02541,movie_0964,3,2025-03-23,Smart TV,1,0.52
user_03158,movie_0747,5,2025-06-20,Laptop,1,0.655
user_03953,movie_0680,3,2024-07-14,Smart TV,0,0.551
user_02010,movie_0210,5,2025-11-14,Tablet,1,0.9
user_04909,movie_0616,4,2024-11-18,Laptop,1,0.616
user_07595,movie_0783,5,2024-08-06,Mobile,1,0.773
user_07679,movie_0067,5,2024-04-01,Mobile,0,0.989
user_00311,movie_0937,4,2025-06-01,Mobile,1,0.602
user_08355,movie_0993,2,2025-04-01,Laptop,1,0.279
user_07047,movie_0554,3,2025-07-27,Mobile,0,
user_08457,movie_0520,4,2025-05-12,Tablet,0,0.987
user_04351,movie_0954,2,2025-06-02,Mobile,1,0.025
user_05199,movie_0453,4,2024-03-14,Mobile,1,0.806
user_05015,movie_0382,4,2025-06-10,Laptop,1,0.973
user_03138,movie_0142,4,2024-04-06,Smart TV,1,0.995
user_06063,movie_0277,2,2024-05-28,Laptop,0,0.137
user_03136,movie_0518,5,2024-04-30,Mobile,1,
user_01405,movie_0904,4,2024-12-28,Mobile,1,0.615
user_09575,movie_0220,2,2025-04-25,Tablet,0,0.255
user_01869,movie_0598,3,2024-07-04,Laptop,1,0.425
user_03977,movie_0300,2,2025-10-27,Smart TV,1,0.101
user_06365,movie_0666,4,2025-03-13,Mobile,1,0.676
user_06073,movie_0391,3,2024-03-07,Smart TV,1,0.452
user_09932,movie_0511,4,2025-06-12,Tablet,1,0.962
user_02742,movie_0635,4,2024-11-29,Smart TV,1,0.933
user_04415,movie_0227,4,2024-10-21,Tablet,0,
user_03808,movie_0767,4,2025-12-26,Mobile,1,0.756
user_03925,movie_0649,2,2025-12-30,Laptop,1,0.068
user_01111,movie_0882,4,2025-06-27,Laptop,1,0.939
user_00565,movie_0160,5,2025-09-15,Laptop,1,
user_09033,movie_0475,4,2024-02-13,Tablet,1,0.838
user_09078,movie_0998,5,2025-01-07,Mobile,1,0.848
user_08718,movie_0194,5,2025-06-25,Laptop,0,0.897
user_06666,movie_0705,4,2025-05-11,Smart TV,1,0.914
user_05250,movie_0775,2,2024-09-24,Smart TV,1,0.088
user_01785,movie_0470,3,2025-06-02,Laptop,0,0.425
user_08561,movie_0539,3,2024-01-28,Smart TV,1,0.542
user_07873,movie_0347,2,2025-10-18,Laptop,1,0.031
user_02510,movie_0437,5,2024-09-10,Mobile,0,0.961
user_09040,movie_0299,3,2025-05-22,Tablet,0,0.517
user_05830,movie_0041,5,2024-05-24,Laptop,1,0.736
user_07865,movie_0103,4,2025-03-09,Smart TV,1,0.729
user_00028,movie_0176,5,2025-01-17,Smart TV,1,0.683
user_08864,movie_0060,3,2024-03-01,Mobile,1,0.469
user_07992,movie_0366,4,2024-02-16,Mobile,0,0.784
user_08675,movie_0430,5,2024-11-17,Smart TV,0,0.709
user_08588,movie_0875,5,2025-06-08,Mobile,1,0.92
user_09558,movie_0487,5,2025-04-01,Smart TV,1,0.787
user_03867,movie_0868,3,2024-11-22,Smart TV,1,0.426
user_09250,movie_0372,4,2025-03-07,Smart TV,1,0.939
user_05905,movie_0409,4,2024-05-08,Mobile,1,0.654
user_05290,movie_0060,3,2024-06-01,Smart TV,1,0.598
user_04451,movie_0573,3,2024-08-09,Laptop,0,0.476
user_02081,movie_0067,5,2024-07-20,Smart TV,1,0.884
user_05524,movie_0285,2,2025-11-16,Laptop,1,0.066
user_04288,movie_0540,5,2025-12-13,Mobile,1,0.845
user_07267,movie_0118,4,2024-10-21,Laptop,1,0.987
user_08952,movie_0599,2,2024-12-07,Mobile,1,0.131
user_09354,movie_0599,5,2025-05-31,Tablet,1,0.638
user_00598,movie_0554,4,2025-09-05,Mobile,1,0.841
user_07547,movie_0417,3,2024-05-06,Mobile,1,0.521
user_03672,movie_0549,2,2025-05-25,Mobile,1,0.355
user_08512,movie_0218,1,2024-07-23,Smart TV,0,0.285
user_03677,movie_0548,3,2024-04-04,Smart TV,1,0.407
user_02523,movie_0669,4,2024-04-08,Laptop,1,0.636
user_02027,movie_0520,5,2025-01-15,Tablet,1,0.64
user_06031,movie_0371,3,2025-04-02,Mobile,1,
user_01244,movie_0124,5,2025-10-22,Mobile,0,0.858
user_05126,movie_0655,4,2025-07-02,Laptop,1,0.902
user_06277,movie_0726,4,2024-04-09,Mobile,1,0.987
user_07804,movie_0478,4,2024-03-23,Laptop,1,0.701
user_03812,movie_0586,5,2025-10-27,Mobile,1,0.997
user_09440,movie_0838,3,2025-10-02,Tablet,1,0.544
user_06016,movie_0715,5,2025-04-14,Tablet,1,0.846
user_06316,movie_0004,3,2025-01-07,Mobile,1,0.423
user_02978,movie_0009,4,2025-02-13,Smart TV,1,0.846
user_06465,movie_0325,1,2025-07-18,Smart TV,0,0.296
user_07836,movie_0916,5,2025-03-15,Tablet,1,0.69
user_00073,movie_0384,5,2024-02-02,Mobile,1,0.974
user_07636,movie_0942,5,2024-05-02,Smart TV,1,0.875
user_05567,movie_0545,3,2024-12-26,Mobile,1,0.446
user_07786,movie_0439,5,2024-12-20,Mobile,1,0.72
user_00665,movie_0776,3,2024-03-12,Smart TV,1,0.463
user_07351,movie_0704,1,2024-05-02,Smart TV,0,0.15
user_08180,movie_0647,4,2024-05-06,Mobile,0,0.976
user_09022,movie_0090,4,2025-06-25,Laptop,0,0.676
user_06797,movie_0560,5,2025-10-09,Laptop,1,0.667
user_07990,movie_0751,5,2024-06-22,Laptop,1,0.893
user_09975,movie_0187,3,2025-07-25,Smart TV,1,0.536
user_05446,movie_0973,3,2024-07-14,Laptop,1,0.493
user_01571,movie_0325,5,2024-04-27,Tablet,1,
user_01059,movie_0227,4,2024-10-12,Mobile,1,0.617
user_05978,movie_0377,4,2025-11-26,Laptop,1,0.976
user_09169,movie_0363,4,2025-11-04,Mobile,1,0.663
user_05524,movie_0531,2,2024-01-06,Tablet,1,
user_02991,movie_0726,4,2025-03-30,Tablet,1,
user_03527,movie_0312,3,2024-02-16,Mobile,1,0.423
user_07984,movie_0033,3,2025-03-26,Smart TV,1,0.516
user_04981,movie_0565,4,2025-06-19,Laptop,1,0.949
user_03017,movie_0786,2,2025-10-01,Smart TV,1,0.324
user_06862,movie_0479,5,2024-07-12,Laptop,0,
user_07779,movie_0880,5,2025-05-05,Tablet,1,0.903
user_03928,movie_0827,1,2024-08-03,Laptop,0,0.083
user_07145,movie_0214,5,2025-09-28,Laptop,1,0.847
user_08906,movie_0120,5,2025-09-07,Laptop,1,0.658
user_02179,movie_0320,5,2025-04-23,Mobile,0,0.977
user_06387,movie_0106,4,2024-08-21,Tablet,1,0.639
user_00051,movie_0372,4,2025-04-07,Smart TV,1,0.948
user_03221,movie_0066,3,2024-04-03,Tablet,1,0.592
user_09446,movie_0614,4,2024-10-02,Mobile,0,0.907
user_00931,movie_0185,3,2025-09-17,Laptop,1,0.419
user_01673,movie_0806,5,2025-02-04,Laptop,1,0.622
user_08471,movie_0293,4,2025-06-15,Laptop,1,0.748
user_06558,movie_0982,3,2024-02-01,Mobile,1,0.587
user_03476,movie_0625,2,2025-11-27,Mobile,1,0.245
user_06237,movie_0161,4,2025-05-25,Tablet,1,0.777
user_04025,movie_0842,4,2025-06-08,Laptop,0,0.774
user_02481,movie_0293,4,2025-03-04,Smart TV,1,0.922
user_09433,movie_0414,5,2024-10-25,Laptop,1,0.726
user_02057,movie_0626,3,2025-04-24,Tablet,1,0.474
user_07864,movie_0676,5,2024-12-11,Mobile,1,0.776
user_09487,movie_0943,4,2024-10-08,Laptop,1,0.646
user_07758,movie_0663,3,2024-09-01,Tablet,0,0.449
user_02214,movie_0485,5,2024-09-05,Smart TV,0,0.601
user_09279,movie_0585,3,2025-12-07,Laptop,1,0.548
user_01203,movie_0351,3,2025-03-10,Mobile,0,0.496
user_03721,movie_0519,1,2024-10-25,Laptop,1,0.123
user_08938,movie_0341,2,2025-02-12,Smart TV,1,
user_07493,movie_0618,1,2024-06-15,Laptop,1,0.054
user_05449,movie_0181,5,2025-04-25,Mobile,0,0.729
user_05446,movie_0234,4,2024-06-07,Mobile,0,0.811
user_01919,movie_0432,4,2024-09-06,Laptop,1,
user_00480,movie_0110,5,2024-05-28,Tablet,0,0.836
user_07017,movie_0320,4,2024-05-27,Laptop,0,0.919
user_05399,movie_0593,5,2024-07-30,Tablet,1,0.858
user_00278,movie_0832,2,2025-06-26,Smart TV,1,0.249
user_00665,movie_0396,2,2024-02-25,Mobile,0,0.071
user_09204,movie_0309,4,2024-10-29,Tablet,0,0.932
user_09439,movie_0094,4,2024-12-23,Mobile,0,0.912
user_03193,movie_0923,4,2025-02-25,Smart TV,1,0.9
user_08120,movie_0613,4,2025-07-24,Tablet,0,0.696
user_05722,movie_0064,4,2025-10-27,Mobile,1,0.629
user_07254,movie_0742,4,2025-04-09,Tablet,1,0.861
user_03858,movie_0764,2,2024-03-09,Tablet,1,0.058
user_07827,movie_0788,2,2024-10-13,Tablet,1,0.286
user_06057,movie_0224,3,2025-10-17,Smart TV,0,0.425
user_02764,movie_0820,4,2025-12-07,Smart TV,1,
user_08073,movie_0106,5,2024-01-17,Tablet,1,0.911
user_09632,movie_0001,5,2025-06-29,Laptop,1,0.875
user_07338,movie_0947,5,2024-09-02,Mobile,0,0.804
user_00704,movie_0462,5,2025-09-29,Mobile,0,0.931
user_09616,movie_0942,3,2024-08-18,Tablet,1,
user_05030,movie_0754,5,2025-05-06,Mobile,0,0.765
user_07831,movie_0773,2,2024-07-17,Laptop,1,0.056
user_08882,movie_0523,3,2024-01-19,Tablet,0,0.565
user_04170,movie_0151,5,2024-10-20,Mobile,0,0.945
user_01125,movie_0936,4,2024-06-04,Laptop,1,0.942
user_04236,movie_0115,4,2024-02-24,Tablet,1,0.674
user_01462,movie_0037,5,2025-11-17,Mobile,1,0.672
user_05957,movie_0697,3,2024-10-23,Smart TV,1,0.473
user_00230,movie_0684,5,2025-03-16,Mobile,0,0.966
user_05777,movie_0067,3,2024-10-10,Mobile,1,0.596
user_06508,movie_0534,2,2025-01-15,Laptop,1,
user_03640,movie_0909,3,2025-04-22,Tablet,1,0.577
user_03716,movie_0629,5,2024-01-01,Mobile,1,0.65
user_01997,movie_0369,5,2024-03-19,Smart TV,1,0.604
user_06520,movie_0981,5,2025-09-30,Smart TV,0,0.976
user_02895,movie_0530,5,2024-12-16,Mobile,1,0.753
user_09397,movie_0052,4,2024-09-01,Smart TV,1,0.83
user_01651,movie_0294,4,2024-06-03,Laptop,1,0.742
user_03254,movie_0911,3,2024-11-20,Laptop,0,
user_00925,movie_0345,4,2025-11-24,Smart TV,0,0.692
user_03446,movie_0948,2,2024-07-18,Mobile,0,0.155
user_06204,movie_0540,4,2024-03-15,Smart TV,0,0.721
user_00839,movie_0246,2,2024-06-18,Smart TV,1,0.398
user_08518,movie_0963,4,2024-09-25,Laptop,0,0.663
user_01254,movie_0541,3,2025-11-06,Mobile,0,0.598
user_07198,movie_0723,5,2024-06-26,Smart TV,1,0.751
user_02843,movie_0393,3,2024-03-08,Mobile,1,0.419
user_00504,movie_0151,3,2025-03-19,Tablet,1,0.424
user_04044,movie_0756,4,2025-12-17,Mobile,1,0.658
user_06531,movie_0444,4,2025-09-26,Tablet,0,
user_09378,movie_0967,5,2025-08-22,Tablet,1,
user_05966,movie_0901,5,2024-06-09,Smart TV,1,0.755
user_03348,movie_0435,4,2025-05-01,Smart TV,1,0.697
user_09651,movie_0070,4,2025-08-16,Smart TV,1,0.841
user_00293,movie_0457,4,2024-11-02,Mobile,1,0.772
user_03243,movie_0464,3,2024-08-30,Tablet,0,
user_03005,movie_0566,2,2024-04-18,Tablet,1,0.091
user_08080,movie_0134,5,2024-05-29,Tablet,0,0.908
user_07979,movie_0099,4,2024-10-17,Mobile,0,0.911
user_03729,movie_0012,5,2025-02-10,Smart TV,1,0.772
user_02276,movie_0115,4,2024-04-25,Smart TV,1,0.811
user_01572,movie_0291,4,2024-12-29,Mobile,1,0.832
user_09527,movie_0638,4,2024-03-14,Mobile,1,
user_09378,movie_0127,2,2024-09-02,Laptop,1,0.061
user_04952,movie_0026,4,2024-10-26,Laptop,1,0.661
user_00252,movie_0427,5,2025-11-26,Smart TV,1,0.621
user_07922,movie_0278,4,2024-04-05,Mobile,1,0.806
user_07778,movie_0907,5,2024-12-18,Mobile,1,0.666
user_09535,movie_0694,2,2024-03-11,Smart TV,1,
user_06025,movie_0944,4,2024-07-30,Laptop,1,0.958
user_03429,movie_0859,5,2024-06-18,Smart TV,1,0.988
user_02338,movie_0135,3,2024-09-15,Smart TV,1,0.578
user_07918,movie_0162,5,2024-08-02,Mobile,1,0.798
user_05789,movie_0656,3,2025-08-08,Smart TV,1,0.42
user_01228,movie_0463,4,2024-09-13,Tablet,1,0.995
user_05926,movie_0302,4,2025-02-18,Mobile,1,0.724
user_02595,movie_0024,5,2025-12-27,Tablet,0,0.864
user_09888,movie_0069,4,2024-07-17,Tablet,1,0.676
user_01825,movie_0948,2,2024-05-19,Tablet,1,0.136
user_05417,movie_0414,5,2025-11-18,Mobile,0,0.705
user_06248,movie_0889,5,2024-01-15,Mobile,1,0.656
user_02023,movie_0009,4,2024-12-13,Tablet,1,0.65
user_04220,movie_0468,3,2024-03-22,Mobile,1,0.57
user_01429,movie_0568,5,2024-10-19,Smart TV,1,0.706
user_02385,movie_0335,5,2024-08-25,Tablet,1,0.631
user_04271,movie_0223,4,2024-10-22,Tablet,1,0.942
user_05261,movie_0431,2,2025-02-17,Tablet,1,0.064
user_04347,movie_0900,5,2025-12-17,Laptop,1,0.84
user_08714,movie_0136,2,2025-03-05,Smart TV,1,0.048
user_07042,movie_0304,5,2024-03-16,Mobile,0,0.855
user_02140,movie_0365,3,2025-03-09,Smart TV,0,0.547
user_06028,movie_0211,5,2025-10-08,Tablet,0,0.773
user_04937,movie_0947,2,2024-05-13,Mobile,1,0.176
user_03024,movie_0264,5,2024-11-18,Laptop,1,0.874
user_04841,movie_0771,5,2025-06-11,Smart TV,1,0.612
user_00342,movie_0392,4,2024-05-08,Laptop,1,0.765
user_01357,movie_0867,4,2024-06-28,Laptop,1,0.837
user_09150,movie_0548,2,2024-05-05,Tablet,1,0.01
user_09729,movie_0474,4,2024-07-01,Mobile,1,0.685
user_01716,movie_0107,3,2025-08-17,Smart TV,1,0.45
user_05067,movie_0964,5,2024-02-08,Tablet,1,0.906
user_08462,movie_0052,3,2025-11-15,Mobile,1,0.413
user_06697,movie_0333,4,2025-01-20,Tablet,1,0.963
user_01579,movie_0480,5,2024-04-05,Mobile,1,0.718
user_09691,movie_0553,4,2025-06-24,Tablet,1,0.934
user_03743,movie_0027,5,2024-04-10,Tablet,1,0.669
user_05342,movie_0580,4,2025-10-08,Smart TV,0,0.961
user_05819,movie_0194,4,2025-01-21,Smart TV,1,0.69
user_08279,movie_0614,5,2024-06-11,Smart TV,1,0.678
user_04441,movie_0729,3,2024-09-03,Tablet,1,
user_00926,movie_0359,3,2024-07-08,Mobile,1,0.58
user_05039,movie_0499,3,2024-05-13,Smart TV,0,0.464
user_00443,movie_0908,4,2024-02-13,Mobile,0,0.753
user_00183,movie_0343,5,2024-12-30,Laptop,0,0.623
user_05214,movie_0134,5,2025-11-07,Smart TV,0,0.887
user_02554,movie_0805,3,2025-06-04,Mobile,0,0.421
user_01812,movie_0094,5,2024-04-07,Laptop,1,0.969
user_07360,movie_0800,5,2025-08-27,Tablet,1,0.658
user_04188,movie_0132,4,2024-04-10,Mobile,1,0.836
user_02447,movie_0761,3,2025-02-16,Tablet,1,0.584
user_01150,movie_0351,3,2025-03-06,Laptop,1,0.518
user_09472,movie_0556,5,2025-01-30,Smart TV,0,0.902
user_00998,movie_0474,3,2024-07-31,Smart TV,0,0.428
user_08602,movie_0882,5,2025-07-04,Mobile,1,0.843
user_00664,movie_0865,5,2025-11-30,Tablet,1,0.979
user_04511,movie_0088,4,2024-03-16,Tablet,1,0.862
user_06614,movie_0514,2,2024-08-21,Smart TV,1,0.339
user_06414,movie_0545,4,2025-10-24,Mobile,1,0.989
user_00843,movie_0448,3,2024-06-19,Mobile,1,0.451
user_09736,movie_0019,1,2024-04-05,Smart TV,0,0.174
user_00176,movie_0514,5,2025-10-18,Mobile,1,
user_00470,movie_0823,3,2025-08-24,Mobile,1,0.448
user_00182,movie_0985,1,2024-12-02,Tablet,1,0.106
user_09201,movie_0273,1,2025-11-16,Mobile,1,0.195
user_02634,movie_0427,5,2025-09-27,Mobile,0,0.661
user_02310,movie_0224,5,2025-06-24,Mobile,1,0.728
user_05182,movie_0951,3,2024-08-09,Mobile,1,0.526
user_08250,movie_0533,5,2025-07-05,Tablet,1,0.723
user_01988,movie_0462,5,2025-08-05,Mobile,0,0.972
user_02062,movie_0547,5,2025-04-10,Smart TV,1,0.607
user_06079,movie_0385,4,2024-01-17,Tablet,1,0.732
user_00223,movie_0452,4,2024-02-20,Smart TV,0,0.726
user_03533,movie_0406,5,2025-10-28,Tablet,1,0.799
user_05412,movie_0479,5,2025-09-26,Tablet,1,0.945
user_02405,movie_0107,5,2025-09-17,Smart TV,1,0.822
user_00320,movie_0434,4,2025-06-16,Mobile,0,0.672
user_06782,movie_0791,3,2025-12-05,Mobile,0,0.481
user_02289,movie_0218,4,2024-02-18,Laptop,1,0.912
user_04094,movie_0890,4,2025-08-13,Laptop,0,0.954
user_03295,movie_0471,4,2024-11-22,Smart TV,0,0.99
user_09987,movie_0073,4,2024-03-02,Mobile,0,0.851
user_06701,movie_0873,4,2025-11-06,Mobile,1,0.786
user_09883,movie_0734,5,2024-07-20,Laptop,1,0.678
user_05056,movie_0689,5,2024-01-01,Laptop,1,0.813
user_05966,movie_0576,4,2025-06-22,Mobile,1,0.65
user_07690,movie_0252,4,2024-08-18,Smart TV,1,0.936
user_07747,movie_0637,4,2025-06-20,Laptop,1,0.627
user_00025,movie_0357,4,2024-07-02,Laptop,1,
user_09892,movie_0068,4,2024-09-21,Mobile,0,0.898
user_09768,movie_0277,4,2025-03-28,Mobile,1,0.713
user_02739,movie_0823,4,2025-10-19,Mobile,1,0.841
user_00873,movie_0443,5,2025-03-09,Mobile,1,0.925
user_06767,movie_0744,3,2025-09-11,Mobile,0,0.43
user_09253,movie_0553,3,2025-03-04,Tablet,1,0.451
user_02899,movie_0462,3,2025-04-17,Mobile,1,0.555
user_03832,movie_0023,4,2024-05-18,Smart TV,1,0.88
user_06308,movie_0731,3,2024-10-25,Mobile,1,0.467
user_09872,movie_0243,3,2024-04-07,Smart TV,1,0.419
user_02975,movie_0380,5,2025-02-26,Laptop,1,0.893
user_08764,movie_0927,2,2025-12-01,Laptop,1,0
user_00124,movie_0948,5,2024-01-23,Smart TV,1,
user_05048,movie_0202,3,2025-09-20,Smart TV,1,
user_04006,movie_0337,5,2025-02-15,Smart TV,0,
user_01596,movie_0066,5,2024-09-19,Smart TV,1,0.736
user_01303,movie_0300,4,2025-04-19,Smart TV,1,0.836
user_09289,movie_0574,4,2025-05-13,Mobile,1,0.78
user_03483,movie_0034,4,2025-06-18,Laptop,1,
user_01863,movie_0065,5,2025-06-05,Smart TV,0,0.986
user_04333,movie_0912,5,2024-02-06,Tablet,1,0.781
user_01907,movie_0819,5,2025-04-19,Mobile,1,0.865
user_08556,movie_0798,4,2024-10-10,Tablet,1,0.863
user_03610,movie_0690,5,2024-09-01,Smart TV,0,0.628
user_00738,movie_0759,5,2025-01-18,Smart TV,1,0.755
user_02911,movie_0592,5,2025-07-01,Tablet,1,0.785
user_01390,movie_0869,5,2025-11-30,Laptop,1,0.906
user_06540,movie_0450,3,2024-01-08,Mobile,1,0.447
user_07802,movie_0367,3,2025-12-16,Smart TV,1,0.595
user_04704,movie_0864,4,2024-07-12,Smart TV,1,0.676
user_02914,movie_0131,3,2024-01-24,Laptop,0,
user_09966,movie_0817,2,2025-08-10,Tablet,1,0.224
user_04628,movie_0826,3,2024-01-16,Laptop,1,0.471
user_09759,movie_0898,4,2024-04-06,Smart TV,0,0.976
user_00469,movie_0820,2,2024-04-13,Mobile,1,0.106
user_09534,movie_0622,4,2025-07-07,Laptop,1,0.643
user_02168,movie_0446,4,2025-07-11,Mobile,1,0.876
user_09628,movie_0140,5,2025-07-22,Smart TV,1,0.771
